epoch,fit time
261,7.244330835000028
262,7.27411701799997
263,7.840232938999861
264,7.205477513000005
265,7.163739953999993
266,7.16862389500011
267,7.27405673200019
268,7.3228333199999724
269,7.312547210999583
270,7.268641402999947
271,7.7799735369999325
272,7.3298417649998555
273,7.3901648099999875
274,7.395205633999922
275,7.39482699500013
276,7.277298998999868
277,7.338433704000181
278,7.4546558480001295
279,7.31269307499997
280,7.371765334999964
281,7.299471672999971
282,7.437468597000134
283,7.432114448999982
284,7.358827008999924
285,7.461139744999855
286,8.196487453999907
287,7.409321617999922
288,7.4622419239999545
289,7.503442621000431
290,7.922368372999699
291,7.5229995489999055
292,7.403690556999663
293,7.385833789000117
294,7.405021089999991
295,7.467031645999668
296,7.8846129960002145
297,7.465771718000269
298,7.375254973999745
299,7.4621940980000545
